Product Name,Price,Product Image,Description,Reviews,Product Link
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SRNNZZ3DZ&lid=LSTMOBGWH8SRNNZZ3DZWO0FUM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8SRNNZZ3DZ.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹33,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SB4QUY3H7&lid=LSTMOBGWH8SB4QUY3H7UBIQFM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8SB4QUY3H7.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8S2TF4CAGN&lid=LSTMOBGWH8S2TF4CAGNYBR2EJ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8S2TF4CAGN.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/f/g/-original-imagxhd5gqhzszeb.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SFQGSBNDU&lid=LSTMOBGWH8SFQGSBNDURMZVFN&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8SFQGSBNDU.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro 5G (Arctic White, 256 GB)","₹25,164",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/8/i/-original-imagwu89u7fgsq4b.jpeg?q=70,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-arctic-white-256-gb/p/itm694b58ec7aacb?pid=MOBGZF9P8FJFEPWN&lid=LSTMOBGZF9P8FJFEPWNK21IPO&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGZF9P8FJFEPWN.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹30,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/5/f/-original-imagwu9fyya8h6mg.jpeg?q=70,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-fusion-purple-256-gb/p/itmb1aa74d7307e2?pid=MOBGWFHFMH3FAA39&lid=LSTMOBGWFHFMH3FAA394L4TS5&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWFHFMH3FAA39.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 13 Pro+ 5G (Monet Gold, 256 GB)","₹32,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/u/k/-original-imah38dbzpraunnj.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5,https://www.flipkart.com/realme-13-pro-5g-monet-gold-256-gb/p/itm1e3e0852d520a?pid=MOBH2YYDKPR78SNJ&lid=LSTMOBH2YYDKPR78SNJ5ERNB7&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBH2YYDKPR78SNJ.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 13 Pro+ 5G (Emerald Green, 256 GB)","₹32,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/s/y/-original-imah38dbntayzhpk.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5,https://www.flipkart.com/realme-13-pro-5g-emerald-green-256-gb/p/itm1e3e0852d520a?pid=MOBH2YYDGMVXZDHK&lid=LSTMOBH2YYDGMVXZDHKVRI3QK&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBH2YYDGMVXZDHK.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹30,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/z/i/-original-imagwubkng4aw75d.jpeg?q=70,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-fusion-white-256-gb/p/itma571bf09ef6e4?pid=MOBGWFHFPFHDXMZ4&lid=LSTMOBGWFHFPFHDXMZ4PHPPZG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWFHFPFHDXMZ4.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 13 Pro+ 5G (Emerald Green, 256 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/s/y/-original-imah38dbntayzhpk.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1,https://www.flipkart.com/realme-13-pro-5g-emerald-green-256-gb/p/itm1e3e0852d520a?pid=MOBH2YYDQFVHGBYR&lid=LSTMOBH2YYDQFVHGBYRP4PWP1&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBH2YYDQFVHGBYR.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"OPPO Reno 12 5G (Matte Brown, 256 GB)","₹32,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/o/n/-original-imah3cmbywjrzud3.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7300 Energy Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5,https://www.flipkart.com/oppo-reno-12-5g-matte-brown-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZGJBSPDGA&lid=LSTMOBH2AHZGJBSPDGAQW2GCX&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBH2AHZGJBSPDGA.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹22,278",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/c/e/nord-3-5g-cph2491-oneplus-original-imagrk2z92qpqgfd.jpeg?q=70,8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZG3LUBH&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"vivo V30 5G (Classic Black, 128 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/k/a/-original-imagyzw9nzhtpmup.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5,https://www.flipkart.com/vivo-v30-5g-classic-black-128-gb/p/itme3a94b78a025f?pid=MOBGYGCB3UAYSU3Z&lid=LSTMOBGYGCB3UAYSU3ZZIEFGB&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGYGCB3UAYSU3Z.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 13 Pro+ 5G (Monet Gold, 256 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/u/k/-original-imah38dbzpraunnj.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1,https://www.flipkart.com/realme-13-pro-5g-monet-gold-256-gb/p/itm1e3e0852d520a?pid=MOBH2YYDGKH33GNP&lid=LSTMOBH2YYDGKH33GNPJWUMO5&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBH2YYDGKH33GNP.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme GT 6T 5G (Fluid Silver, 128 GB)","₹28,639",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/2/o/gt-6t-5g-rmx3853-realme-original-imahfddqhxqu4hpy.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.4,https://www.flipkart.com/realme-gt-6t-5g-fluid-silver-128-gb/p/itmfeb5a69f5f153?pid=MOBHFDDQG8ENHFG2&lid=LSTMOBHFDDQG8ENHFG2REQNSP&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBHFDDQG8ENHFG2.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme GT 6T 5G (Fluid Silver, 256 GB)","₹29,877",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/2/o/gt-6t-5g-rmx3853-realme-original-imahfddqhxqu4hpy.jpeg?q=70,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.4,https://www.flipkart.com/realme-gt-6t-5g-fluid-silver-256-gb/p/itmfeb5a69f5f153?pid=MOBHFDDQMVGQ6YRC&lid=LSTMOBHFDDQMVGQ6YRCHCNY4E&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBHFDDQMVGQ6YRC.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 13 Pro 5G (Monet Gold, 128 GB)","₹26,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/d/x/-original-imah38dbgt2t8jez.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1,https://www.flipkart.com/realme-13-pro-5g-monet-gold-128-gb/p/itmf7360eb52d883?pid=MOBH2YYDZJZA3ZXH&lid=LSTMOBH2YYDZJZA3ZXHNAHFXG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_217&otracker=search&otracker1=search&fm=organic&iid=en_qpvSgGuuDP42RVm7H6LqncQuGOs_hGspqkiSAa6N6-Kko_sLA_iEiAFBg11aPHGxO_WHMu2knX0tG0va5YAU_fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)","₹15,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/e/3/-original-imah37gwn2xbvzhy.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD Display32MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-breeze-blue-256-gb/p/itma30cb38861d4c?pid=MOBH2Q4PGJCZZGT5&lid=LSTMOBH2Q4PGJCZZGT5FYFH80&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_218&otracker=search&otracker1=search&fm=organic&iid=en_qpvSgGuuDP42RVm7H6LqncQuGOs_hGspqkiSAa6N6-JJfNTwem3MLjHVjg9lepviDO3NTcPHelvUQlBQ7rnU0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo V23 5G (Sunshine Gold, 256 GB)","₹34,990",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/6/7/j/-original-imagabvqfqsgnzfu.jpeg?q=70,12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 50MP + 8MP Dual Front Camera4200 mAh Lithium BatteryMediatek Dimensity 920 Processor1 Year for Handset and 6 Months for Accessories,4.2,https://www.flipkart.com/vivo-v23-5g-sunshine-gold-256-gb/p/itmd61cca4e5dbc8?pid=MOBGA25P3XUZFEB6&lid=LSTMOBGA25P3XUZFEB6TE7QLB&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_219&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGA25P3XUZFEB6.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"Honor 200 5G (Moonlight White, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/d/q/200-5g-eli-nx9-honor-original-imah3cgq6ekfzxgu.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Super AMOLED Display50MP + 50MP + 12MP | 50MP Front Camera5200 mAh BatterySnapdragon 7 Gen 3 Processor1 year manufacturer's warranty for handset & 6 months for accessories,4.1,https://www.flipkart.com/honor-200-5g-moonlight-white-256-gb/p/itm6c73c53970f43?pid=MOBH32HG7CARGXWF&lid=LSTMOBH32HG7CARGXWFJLDGE9&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_220&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBH32HG7CARGXWF.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"itel P55T (Astral Gold, 128 GB)","₹7,099",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/8/2/p55t-p665l-itel-original-imahyghnrhqmmgfb.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery1 Year Manufacturer Warranty,4.4,https://www.flipkart.com/itel-p55t-astral-gold-128-gb/p/itm9149ca795169f?pid=MOBGXZHNQSGPQBBS&lid=LSTMOBGXZHNQSGPQBBSXYHVKU&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_221&otracker=search&otracker1=search&fm=organic&iid=en_qpvSgGuuDP42RVm7H6LqncQuGOs_hGspqkiSAa6N6-LnC9LjCSireXFcFHL-5nf08r2xSM0o6QaDCc5OI_KW2A%3D%3D&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"itel P55 (Moonlit Black, 128 GB)","₹7,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/u/b/p55-a666l-itel-original-imah28n7znedzdma.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4,https://www.flipkart.com/itel-p55-moonlit-black-128-gb/p/itm573e1c7afa483?pid=MOBGXU6S7Z8K9YHR&lid=LSTMOBGXU6S7Z8K9YHRP8TUIF&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_222&otracker=search&otracker1=search&fm=organic&iid=en_qpvSgGuuDP42RVm7H6LqncQuGOs_hGspqkiSAa6N6-In8b8QJ6JHc3EvbFh3mXMk9FYuBF9EJZM5Z2tljuyBIQ%3D%3D&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"Apple iPhone 6s Plus (Gold, 32 GB)","₹34,900",https://rukminim2.flixcart.com/image/312/312/j7qi9ow0/mobile/r/n/z/apple-iphone-6s-plus-mn2x2hn-a-original-imaexvxu2uuqrgpe.jpeg?q=70,32 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,4.2,https://www.flipkart.com/apple-iphone-6s-plus-gold-32-gb/p/itmen2yyeftbdt2y?pid=MOBEN2YY9PHNXRNZ&lid=LSTMOBEN2YY9PHNXRNZV3S7LI&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_223&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBEN2YY9PHNXRNZ.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"Motorola Edge 30 Pro (Stardust White, 128 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/kzzw5u80/mobile/a/4/c/-original-imagbvp7gkarybsg.jpeg?q=70,8 GB RAM | 128 GB ROM16.3 cm (6.417 inch) Full HD+ AMOLED Display50MP + 50MP + 2MP | 60MP Front Camera4800 mAh Lithium Polymer BatteryQualcomm Snapdragon 8 Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://www.flipkart.com/motorola-edge-30-pro-stardust-white-128-gb/p/itmc60ad815a2cbd?pid=MOBG9CKYEEUCNHUM&lid=LSTMOBG9CKYEEUCNHUMJDG8TW&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_224&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG9CKYEEUCNHUM.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"POCO F6 5G (Deadpool, 256 GB)","₹33,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/u/t/-original-imah34xawzqxahyr.jpeg?q=70,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/poco-f6-5g-deadpool-256-gb/p/itmc6e6132d65de5?pid=MOBH2MFVZNV8WWD4&lid=LSTMOBH2MFVZNV8WWD4LOGH3F&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_225&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBH2MFVZNV8WWD4.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"POCO F3 GT 5G (Gunmetal Silver, 128 GB)","₹32,999",https://rukminim2.flixcart.com/image/312/312/krf91u80/mobile/6/l/i/f3-gt-mzb09c5in-poco-original-imag57hetqwnqaac.jpeg?q=70,"6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5065 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 1200 ProcessorMultiple Hands-free Voice Assistant1 Year Warranty for Handset, 6 Months for Accessories",4,https://www.flipkart.com/poco-f3-gt-5g-gunmetal-silver-128-gb/p/itmd54755156f436?pid=MOBG4Z5MVBZ9KZZ6&lid=LSTMOBG4Z5MVBZ9KZZ6EESPKQ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_226&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG4Z5MVBZ9KZZ6.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"POCO F3 GT 5G (Predator Black, 128 GB)","₹32,999",https://rukminim2.flixcart.com/image/312/312/krf91u80/mobile/i/f/m/f3-gt-mzb09huin-poco-original-imag57hec6wkrk77.jpeg?q=70,"6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5065 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 1200 ProcessorMultiple Hands-free Voice Assistant1 Year Warranty for Handset, 6 Months for Accessories",4.3,https://www.flipkart.com/poco-f3-gt-5g-predator-black-128-gb/p/itmee0c7a72eb381?pid=MOBG4Z5MPHBK44JY&lid=LSTMOBG4Z5MPHBK44JY7724XP&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_227&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG4Z5MPHBK44JY.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"Motorola Edge 30 Pro (Cosmos Blue, 128 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/kzzw5u80/mobile/k/n/c/-original-imagbvp7eha43hjx.jpeg?q=70,8 GB RAM | 128 GB ROM16.3 cm (6.417 inch) Full HD+ AMOLED Display50MP + 50MP + 2MP | 60MP Front Camera4800 mAh Lithium Polymer BatteryQualcomm Snapdragon 8 Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.5,https://www.flipkart.com/motorola-edge-30-pro-cosmos-blue-128-gb/p/itm98bcbdae6fe78?pid=MOBG9CKYHGJGWCXX&lid=LSTMOBG9CKYHGJGWCXXQKBD04&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_228&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG9CKYHGJGWCXX.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
